nome,ruolo,ruolo_mantra,squadra,presenze,media_voto,fantamedia,gol,gol_subiti,rigori_tirati,rigori_parati,assist,ammonizioni,espulsioni,stagione
Maksimovic,D,Dd;Dc,GEN,14,5.75,5.68,0,0,0,0,0,2,0,2021-22
Ekdal,C,M;C,SAM,25,5.78,5.68,1,0,0,0,0,9,1,2021-22
Radunovic,P,Por,CAG,3,6.33,5.67,0,5,0,1,0,0,0,2021-22
Diawara,C,M;C,ROM,3,5.67,5.67,0,0,0,0,0,0,0,2021-22
Viola,C,C,BOL,3,5.67,5.67,0,0,0,0,0,0,0,2021-22
Alex Sandro,D,Ds;E,JUV,27,5.76,5.67,0,0,0,0,1,3,0,2021-22
Torregrossa,A,Pc,SAM,3,5.67,5.67,0,0,0,0,0,1,0,2021-22
Dawidowicz,D,Dc,VER,15,5.77,5.67,0,0,0,0,0,3,0,2021-22
Dragusin,D,Dc,SAL,18,5.72,5.67,0,0,0,0,0,2,0,2021-22
Amian,D,Dd;Dc,SPE,32,5.72,5.67,1,0,0,0,1,7,2,2021-22
Schnegg,D,Ds;E,VEN,3,5.67,5.67,0,0,0,0,0,1,0,2021-22
Heymans,C,W;T,VEN,6,5.83,5.67,0,0,0,0,1,4,0,2021-22
Hristov,D,Dc,SPE,16,5.5,5.66,1,0,0,0,1,3,0,2021-22
Luiz Felipe,D,Dc,LAZ,29,5.86,5.66,0,0,0,0,0,10,1,2021-22
Marusic,D,Dd;Ds;E,LAZ,33,5.65,5.65,1,0,0,0,0,4,1,2021-22
Lucas Leiva,C,M;C,LAZ,31,5.79,5.65,0,0,0,0,0,9,0,2021-22
Ranieri L.,D,Ds;Dc,SAL,27,5.7,5.65,1,0,0,0,0,9,0,2021-22
Perez N.,D,Dc,UDI,20,5.75,5.65,0,0,0,0,1,6,0,2021-22
Mancini,D,Dc,ROM,33,5.88,5.64,0,0,0,0,0,14,1,2021-22
Bakayoko,C,M,MIL,11,5.73,5.64,0,0,0,0,0,3,0,2021-22
Vieira,C,M;C,SAM,11,5.77,5.64,0,0,0,0,0,3,0,2021-22
Hernani,C,M;C,GEN,14,5.64,5.64,0,0,0,0,0,0,0,2021-22
Zappa,D,Dd;E,CAG,21,5.74,5.64,0,0,0,0,0,2,1,2021-22
Kiwior,D,Ds;Dc,SPE,22,5.77,5.64,0,0,0,0,0,6,0,2021-22
Viti,D,Dc,EMP,19,5.82,5.63,0,0,0,0,0,1,1,2021-22
Verre,C,C;T,EMP,16,5.69,5.62,0,0,0,0,1,2,1,2021-22
Maignan,P,Por,MIL,32,6.27,5.62,0,21,0,0,1,1,0,2021-22
Colley E.,A,A,SPE,8,5.69,5.62,0,0,0,0,0,1,0,2021-22
Muldur,D,Dd;E,SAS,25,5.72,5.62,0,0,0,0,0,5,0,2021-22
Cuisance,C,C;T,VEN,13,5.69,5.62,0,0,0,0,0,2,0,2021-22
Calafiori,D,Ds;E,GEN,4,5.62,5.62,0,0,0,0,1,3,0,2021-22
Gagliolo,D,Ds;Dc,SAL,14,5.61,5.61,0,0,0,0,1,2,0,2021-22
Izzo,D,Dd;Dc,TOR,9,5.83,5.61,0,0,0,0,0,4,0,2021-22
Luperto,D,Ds;Dc,EMP,22,5.75,5.61,0,0,0,0,1,6,1,2021-22
Chiriches,D,Dd;Dc,SAS,27,5.69,5.61,0,0,0,0,0,4,0,2021-22
Dalbert,D,Ds;E,CAG,28,5.7,5.61,0,0,0,0,2,9,0,2021-22
Magnani,D,Dc,SAM,14,5.79,5.61,0,0,0,0,0,3,1,2021-22
Bereszynski,D,Dd;E,SAM,35,5.69,5.6,0,0,0,0,3,12,0,2021-22
Kiyine,C,C;W;T,VEN,26,5.77,5.6,1,0,0,0,0,7,1,2021-22
Venuti,D,Dd;Ds;E,FIO,21,5.79,5.6,0,0,0,0,0,4,0,2021-22
Muriqi,A,Pc,LAZ,5,5.7,5.6,0,0,0,0,0,1,0,2021-22
Ghiglione,D,Dd;E,GEN,11,5.64,5.59,0,0,0,0,1,3,0,2021-22
Murru,D,Ds;E,SAM,19,5.53,5.58,1,0,0,0,0,5,0,2021-22
Walukiewicz,D,Dc,CAG,6,5.67,5.58,0,0,0,0,0,1,0,2021-22
Kumbulla,D,Dc,ROM,13,5.77,5.58,0,0,0,0,0,6,0,2021-22
Galdames,C,M;C,GEN,18,5.64,5.58,0,0,0,0,0,2,0,2021-22
Gyomber,D,Dc,SAL,30,5.72,5.57,0,0,0,0,0,9,0,2021-22
Adrien Silva,C,M;C,SAM,15,5.67,5.57,0,0,0,0,1,3,1,2021-22
Gunter,D,Dc,VER,30,5.8,5.57,0,0,0,0,0,10,0,2021-22
Soumaoro,D,Dc,BOL,27,5.83,5.57,0,0,0,0,0,6,2,2021-22
Behrami,C,M,GEN,8,5.75,5.56,0,0,0,0,0,3,0,2021-22
Tessmann,C,M;C,VEN,17,5.65,5.56,0,0,0,0,0,1,1,2021-22
Berisha,P,Por,TOR,10,6.1,5.55,0,8,0,1,0,1,0,2021-22
Stryger Larsen,D,Dd;E,UDI,10,5.65,5.55,0,0,0,0,1,0,0,2021-22
Mbaye,D,Dd;Ds;E,BOL,2,5.5,5.5,0,0,0,0,0,0,0,2021-22
Goldaniga,D,Dc,CAG,11,5.64,5.5,0,0,0,0,0,3,0,2021-22
Manolas,D,Dc,NAP,4,5.62,5.5,0,0,0,0,0,1,0,2021-22
Strootman,C,M;C,CAG,9,5.72,5.5,0,0,0,0,0,4,0,2021-22
Sabelli,D,Dd;E,GEN,7,5.71,5.5,0,0,0,0,0,3,0,2021-22
Favilli,A,Pc,GEN,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Pinsoglio,P,Por,JUV,1,6.5,5.5,0,1,0,0,0,0,0,2021-22
Farago',D,Dd;E,CAG,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Ronaldo,A,Pc,JUV,1,6.0,5.5,0,0,0,0,0,1,0,2021-22
Retsos,D,Dd;Ds;Dc,VER,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Kingsley,C,M;C,BOL,2,5.5,5.5,0,0,0,0,0,0,0,2021-22
Semper,P,Por,GEN,1,6.5,5.5,0,1,0,0,0,0,0,2021-22
Zeegelaar,D,Ds;E,UDI,12,5.58,5.5,0,0,0,0,0,2,0,2021-22
Askildsen,C,C,SAM,15,5.8,5.5,0,0,0,0,0,5,0,2021-22
Ballo-Toure',D,Ds;E,MIL,7,5.64,5.5,0,0,0,0,0,2,0,2021-22
Mihaila,A,A,ATA,2,5.5,5.5,0,0,0,0,0,0,0,2021-22
Vergani,A,Pc,SAL,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Kamenovic,D,Ds;E,LAZ,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Ebuehi,D,Dd;E,VEN,17,5.59,5.5,0,0,0,0,0,1,1,2021-22
Di Mariano,A,A,VEN,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Romero L.,C,W;T,LAZ,2,5.5,5.5,0,0,0,0,0,0,0,2021-22
Serpe,D,Dc,GEN,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Ullmann,D,Ds;E,VEN,4,5.5,5.5,0,0,0,0,0,0,0,2021-22
Ceide,A,W;A,SAS,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Supryaga,A,Pc,SAM,1,5.5,5.5,0,0,0,0,0,0,0,2021-22
Nikolaou,D,Dc,SPE,36,5.64,5.49,0,0,0,0,0,7,0,2021-22
Sturaro,C,M;C,GEN,25,5.7,5.48,0,0,0,0,0,11,0,2021-22
Szczesny,P,Por,JUV,33,6.12,5.48,0,29,0,3,0,2,0,2021-22
Marchizza,D,Ds;Dc,EMP,19,5.63,5.47,0,0,0,0,1,4,0,2021-22
Biraschi,D,Dd;Dc;E,GEN,14,5.61,5.46,0,0,0,0,0,4,0,2021-22
Carboni A.,D,Ds;Dc,CAG,28,5.64,5.46,0,0,0,0,0,6,0,2021-22
Godin,D,Dc,CAG,11,5.5,5.45,0,0,0,0,1,3,0,2021-22
Perotti,C,W,SAL,9,5.78,5.44,0,0,0,0,0,1,0,2021-22
Radu,D,Ds;Dc,LAZ,8,5.56,5.44,0,0,0,0,0,2,0,2021-22
Ospina,P,Por,NAP,31,6.26,5.44,0,25,0,0,0,1,0,2021-22
Masiello,D,Dd;Dc,GEN,7,5.64,5.43,0,0,0,0,0,3,0,2021-22
Toure' A.,C,M,GEN,7,5.5,5.43,0,0,0,0,0,1,0,2021-22
Ostigard,D,Dc,GEN,15,5.63,5.43,0,0,0,0,0,2,2,2021-22
Svoboda,D,Dc,VEN,18,5.53,5.42,0,0,0,0,0,2,1,2021-22
Bonifazi,D,Dc,BOL,17,5.65,5.41,0,0,0,0,0,2,1,2021-22
Strandberg,D,Dc,SAL,11,5.68,5.41,0,0,0,0,0,0,1,2021-22
Delli Carri,D,Dc,SAL,5,5.5,5.4,0,0,0,0,0,1,0,2021-22
Ruan,D,Dc,SAS,5,5.5,5.4,0,0,0,0,0,1,0,2021-22
Mateju,D,Dd;Ds;E,VEN,9,5.44,5.39,0,0,0,0,1,3,0,2021-22
Nastasic,D,Dc,FIO,4,5.5,5.38,0,0,0,0,0,1,0,2021-22
Malcuit,D,Dd;E,NAP,4,5.5,5.38,0,0,0,0,1,3,0,2021-22
Gabbia,D,Dc,MIL,7,5.57,5.36,0,0,0,0,0,3,0,2021-22
Handanovic,P,Por,INT,37,6.16,5.34,0,30,0,0,0,1,0,2021-22
Di Tacchio,C,M;C,SAL,16,5.56,5.34,0,0,0,0,0,3,0,2021-22
Vanheusden,D,Dc,GEN,14,5.57,5.32,0,0,0,0,0,3,0,2021-22
Sportiello,P,Por,ATA,5,6.3,5.3,0,5,0,0,0,0,0,2021-22
Dragowski,P,Por,FIO,7,6.14,5.29,0,8,0,1,0,0,1,2021-22
Chabot,D,Dc,SAM,9,5.56,5.28,0,0,0,0,0,5,0,2021-22
Bardi,P,Por,BOL,2,6.25,5.25,0,2,0,0,0,0,0,2021-22
Akpa Akpro,C,M;C,LAZ,6,5.33,5.25,0,0,0,0,0,1,0,2021-22
Bogdan,D,Dc,SAL,6,5.25,5.25,0,0,0,0,0,0,0,2021-22
Jaroszynski,D,Ds;E,SAL,9,5.33,5.22,0,0,0,0,0,2,0,2021-22
Tonelli,D,Dc,EMP,13,5.5,5.19,0,0,0,0,0,4,0,2021-22
Veseli,D,Dd;Ds;Dc,SAL,8,5.31,5.12,0,0,0,0,0,1,1,2021-22
Rui Patricio,P,Por,ROM,38,6.17,5.09,0,43,0,1,0,2,0,2021-22
Ismajli,D,Dc,EMP,17,5.5,5.06,0,0,0,0,0,7,0,2021-22
Meret,P,Por,NAP,7,5.86,5.0,0,6,0,0,0,0,0,2021-22
Rossi F.,P,Por,ATA,1,6.0,5.0,0,1,0,0,0,0,0,2021-22
Di Carmine,A,Pc,VER,1,5.5,5.0,0,0,0,0,0,1,0,2021-22
Ravaglia,P,Por,SAM,1,6.0,5.0,0,1,0,0,0,0,0,2021-22
Buksa,A,Pc,GEN,1,5.0,5.0,0,0,0,0,0,0,0,2021-22
Kone B.,C,W;T,TOR,1,5.0,5.0,0,0,0,0,0,0,0,2021-22
Falcone,P,Por,SAM,10,6.45,4.95,0,14,0,0,0,2,0,2021-22
Milinkovic-Savic V.,P,Por,TOR,27,6.02,4.85,0,33,0,1,0,3,0,2021-22
Tatarusanu,P,Por,MIL,6,6.0,4.83,0,10,0,1,0,0,0,2021-22
Skorupski,P,Por,BOL,36,6.24,4.79,0,53,0,1,0,4,0,2021-22
Musso,P,Por,ATA,33,6.11,4.79,0,42,0,0,0,1,1,2021-22
Aya,D,Dc,SAL,2,5.0,4.75,0,0,0,0,0,1,0,2021-22
Strakosha,P,Por,LAZ,23,6.04,4.74,0,29,0,0,0,2,0,2021-22
Silvestri,P,Por,UDI,35,6.17,4.73,0,50,0,0,0,1,0,2021-22
Terracciano,P,Por,FIO,32,5.97,4.72,0,43,0,1,0,0,0,2021-22
Vicario,P,Por,EMP,38,6.42,4.72,0,70,0,2,0,1,0,2021-22
Perin,P,Por,JUV,5,6.1,4.7,0,7,0,0,0,0,0,2021-22
Montipo',P,Por,VER,34,6.09,4.69,0,50,0,1,0,1,0,2021-22
Sepe,P,Por,SAL,16,6.22,4.66,0,24,0,0,0,2,0,2021-22
Sirigu,P,Por,GEN,37,6.2,4.64,0,59,0,1,0,0,0,2021-22
Consigli,P,Por,SAS,37,6.27,4.62,0,63,0,1,0,2,0,2021-22
Cragno,P,Por,CAG,35,6.24,4.57,0,63,0,2,0,3,0,2021-22
Audero,P,Por,SAM,29,6.12,4.53,0,48,0,1,0,2,0,2021-22
Lezzerini,P,Por,VEN,6,6.17,4.5,0,9,0,0,0,2,0,2021-22
Vignali,D,Dd;E,SPE,1,4.5,4.5,0,0,0,0,0,0,0,2021-22
Provedel,P,Por,SPE,31,6.26,4.48,0,52,0,0,0,2,0,2021-22
Maenpaa,P,Por,VEN,17,6.03,4.47,0,27,0,0,1,1,0,2021-22
Pandur,P,Por,VER,3,6.17,4.17,0,6,0,0,0,0,0,2021-22
Belec,P,Por,SAL,23,6.09,4.07,0,49,0,1,0,1,0,2021-22
De Maio,D,Dc,UDI,2,4.0,4.0,0,0,0,0,0,0,0,2021-22
Reina,P,Por,LAZ,15,5.97,4.0,0,29,0,0,1,3,0,2021-22
Romero S.,P,Por,VEN,16,6.0,3.88,0,33,0,0,0,2,0,2021-22
Padelli,P,Por,UDI,3,6.17,3.5,0,8,0,0,0,0,0,2021-22
Berardi A.,P,Por,VER,1,6.5,3.5,0,3,0,0,0,0,0,2021-22
Zoet,P,Por,SPE,7,5.79,3.5,0,19,0,1,0,0,0,2021-22
Pegolo,P,Por,SAS,1,6.0,3.0,0,3,0,0,0,0,0,2021-22
Radu I.,P,Por,INT,1,4.0,2.0,0,2,0,0,0,0,0,2021-22
Fiorillo,P,Por,SAL,1,6.0,1.0,0,5,0,0,0,0,0,2021-22
Mirante,P,Por,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Sarr M.,P,Por,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ujkani,P,Por,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Murillo,D,Dc,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Cerri,A,Pc,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Llorente,A,Pc,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Marchetti,P,Por,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
La Gumina,A,Pc,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Capradossi,D,Dc,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Nainggolan,C,C;T,INT,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Iago Falque,A,A,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Brignoli,P,Por,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Peluso,D,Ds;Dc,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Scuffet,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Mantovani,D,Dc,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Edera,A,W;A,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Cordaz,P,Por,INT,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Aresti,P,Por,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Jankto,C,C;W,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Lirola,D,Dd;E,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ragusa,A,A,VER,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Plizzari,P,Por,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Satalino,P,Por,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Lyanco,D,Dc,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Felicioli,D,Ds;E,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Cassata,C,M;C,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Santurro,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Romagna,D,Dc,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Pezzella Ger.,D,Dc,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Leris,C,C;W,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Lukaku,A,Pc,INT,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ceter,A,Pc,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Calabresi,D,Dd;Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Kouame',A,A,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Fuzato,P,Por,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Rosati,P,Por,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Opoku,D,Dc,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Imperiale,D,Ds;E,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Contini,P,Por,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Romero,D,Dc,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Millico,A,A,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Armini,D,Dd;Ds;Dc,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Jagiello,C,C,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Lazaro,C,E;W,INT,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Vavro,D,Dc,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Tripaldelli,D,Ds;E,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Agoume,C,M;C,INT,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Denswil,D,Ds;Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Tomiyasu,D,Dd;Dc,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Cristo,A,Pc,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Andrenacci,P,Por,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Fagioli,C,C;T,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Cangiano,A,A,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Empereur,D,Ds;Dc,VER,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Obiang,C,M;C,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Tutino,A,A,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Benkovic,D,Dc,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Tuanzebe,D,Dd;Dc,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Turati,P,Por,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Czyborra,D,Ds;E,GEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Villar,C,M;C,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Haraslin,C,W,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Baldursson,C,C;T,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ballarini,D,Dd;E;M,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ladinetti,C,M;C,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Manzari,A,A,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Gagliano,A,Pc,CAG,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Dalle Mura,D,Dc,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Palumbo,C,C,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Escalante,C,M;C,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Krapikas,P,Por,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ramos,D,Ds;E,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Segre,C,C,TOR,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ruegg,D,Dd;E,VER,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Boer,P,Por,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Alia,P,Por,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Hauge,A,W;A,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Leo' Sena,C,M;C,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Amione,D,Ds;Dc,VER,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Gasparini,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Rojas,C,W;T,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Oddei,A,A,SAS,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Reynolds,D,Dd;E,ROM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Cortinovis,C,T,ATA,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Furlan,P,Por,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Damiani,C,M;C,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Moreo,A,Pc,EMP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ferrarini,D,Dd;E,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Munteanu,A,Pc,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Sy,D,Ds;E,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Boultam,C,C;T,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Cavion,C,C,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Kristoffersen,A,Pc,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Kaique Rocha,D,Dd;Dc,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Kornvig,C,C,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Bjarkason,C,W;T;A,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Pecile,C,M,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Taugourdeau,C,M,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Bocalon,A,Pc,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Adamonis,P,Por,LAZ,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
De Luca,A,Pc,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Bianco,C,M;C,FIO,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Yepes,C,M,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Marfella,P,Por,NAP,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Bertinato,P,Por,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Holm,D,Dd;E,SPE,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Molla,P,Por,BOL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Ihattaren,C,W;T,SAM,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Russo,P,Por,SAL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Piana,P,Por,UDI,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Neri,P,Por,VEN,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
De Winter,D,Dd;Dc,JUV,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Lazetic,A,Pc,MIL,0,0.0,0.0,0,0,0,0,0,0,0,2021-22
Muriel,A,Pc,ATA,32,6.67,8.92,22,0,2,0,9,0,0,2020-21
Lukaku,A,Pc,INT,35,6.63,8.89,24,0,6,0,9,4,0,2020-21
Ronaldo,A,Pc,JUV,33,6.32,8.79,29,0,6,0,2,3,0,2020-21
Berardi,A,A,SAS,30,6.6,8.37,17,0,7,0,7,4,0,2020-21
Ibrahimovic,A,Pc,MIL,18,6.28,8.28,15,0,3,0,2,2,1,2020-21
Insigne,A,A,NAP,35,6.53,8.21,19,0,7,0,7,2,1,2020-21
Vlahovic,A,Pc,FIO,37,6.27,8.01,21,0,6,0,2,1,0,2020-21
Gomez,C,T;A,ATA,10,6.55,7.95,4,0,0,0,2,0,0,2020-21
Zapata D.,A,Pc,ATA,37,6.42,7.88,15,0,1,0,9,0,0,2020-21
Martinez L.,A,Pc,INT,38,6.46,7.87,17,0,2,0,5,5,0,2020-21
Simy,A,Pc,CRO,37,6.12,7.78,20,0,8,0,2,1,0,2020-21
Mkhitaryan,C,T;A,ROM,34,6.32,7.74,13,0,1,0,10,2,0,2020-21
Immobile,A,Pc,LAZ,35,6.23,7.7,20,0,4,0,6,3,1,2020-21
Caputo,A,Pc,SAS,24,6.12,7.65,11,0,3,0,4,1,0,2020-21
Belotti,A,Pc,TOR,34,6.43,7.6,13,0,4,0,6,4,0,2020-21
Osimhen,A,Pc,NAP,24,6.33,7.58,10,0,0,0,2,4,0,2020-21
Mayoral,A,Pc,ROM,22,6.09,7.57,10,0,0,0,3,1,0,2020-21
Nzola,A,Pc,SPE,25,6.22,7.56,11,0,4,0,3,5,0,2020-21
Eyango,C,C,GEN,1,6.5,7.5,0,0,0,0,1,0,0,2020-21
Rebic,A,A,MIL,27,6.19,7.44,11,0,0,0,4,4,1,2020-21
Malinovskyi,C,T,ATA,32,6.39,7.44,8,0,1,0,11,3,0,2020-21
De Paul,C,T,UDI,36,6.5,7.43,9,0,3,0,10,3,2,2020-21
Chiesa,C,W;A,JUV,30,6.45,7.43,9,0,0,0,5,3,1,2020-21
Destro,A,Pc,GEN,25,6.16,7.42,11,0,0,0,1,5,0,2020-21
Joao Pedro,A,A,CAG,37,6.16,7.41,16,0,4,0,3,4,0,2020-21
Morata,A,Pc,JUV,30,6.15,7.4,11,0,1,0,7,3,1,2020-21
Vecino,C,M;C,INT,4,6.38,7.38,1,0,0,0,1,0,0,2020-21
Mertens,A,Pc,NAP,27,6.15,7.37,9,0,0,0,7,2,0,2020-21
Kessie',C,M;C,MIL,37,6.47,7.36,13,0,11,0,4,8,0,2020-21
Veretout,C,C,ROM,28,6.32,7.36,10,0,5,0,1,4,0,2020-21
Verde,A,A,SPE,19,6.34,7.34,6,0,0,0,1,0,0,2020-21
Sanchez,A,A,INT,25,6.38,7.34,7,0,0,0,6,0,0,2020-21
Lozano,A,A,NAP,32,6.31,7.34,11,0,0,0,3,6,0,2020-21
Zielinski,C,C;T,NAP,36,6.39,7.28,8,0,0,0,9,2,0,2020-21
Quagliarella,A,Pc,SAM,32,6.14,7.28,13,0,2,0,1,1,0,2020-21
Gosens,D,E,ATA,32,6.27,7.28,11,0,0,0,6,7,1,2020-21
Caicedo,A,Pc,LAZ,21,6.19,7.21,8,0,1,0,0,5,0,2020-21
Ilicic,A,A,ATA,28,6.27,7.2,6,0,2,0,9,2,0,2020-21
Milinkovic-Savic,C,C;T,LAZ,32,6.3,7.2,8,0,0,0,7,4,0,2020-21
Hakimi,D,Dd;Ds;E,INT,35,6.43,7.17,7,0,0,0,8,6,0,2020-21
Pereiro,C,W;T;A,CAG,6,6.0,7.17,2,0,0,0,1,0,0,2020-21
Braaf,A,W;A,UDI,3,6.17,7.17,1,0,0,0,0,0,0,2020-21
Viola,C,C,BEN,17,6.24,7.15,5,0,4,0,1,1,0,2020-21
